posting_id,job_title,company_name,city,category,salary_min,salary_max,posted_date,raw_skills,source_url,scraped_at
866,Freelance Verifie,مشاريع الدمام | Dammam Projects,Karachi,Data Science,,,,"Documentation, Quality Control, Computer Literacy, Quality Standards, Record-keeping, Data Protection, Document Verification, Information Verification, Organization, Data Verification, Time Management, Communication, Accuracy, Attention to Detail, Data Entry, Confidentiality, Cross-Checking Information, Identifying Discrepancies, Completeness Review, Trusted Sources",https://www.rozee.pk/freelance-verifie-karachi-jobs-1879952,2026-09-25 12:51:19.347947
867,Accounts Maintenance-(Onsite Job in US time),Recruit AI,Lahore,Data Science,,,,"Process Improvement, Collaboration, Audit Assistance, Attention to detail & accuracy, Time Management, Software Navigation, Data Entry, FinTech / Payment Operations, Account Maintenance & Data Management, Advanced Excel & Data Processing, US Shift & Communication Skills",https://www.rozee.pk/recruit-ai-accounts-maintenance-onsite-job-in-us-time-jobs-1873524,2026-09-25 12:51:19.347947
868,Data Collector,Onward Solution,All Cities,Data Science,,,,"WiFi, Slack, workspace, Onboarding, eye-face-and-head, video-content, video-files, high-definition-hd",https://www.rozee.pk/data-collector-jobs-1878093,2026-09-25 12:51:19.347947
869,Call Centre,N Chase Up,Karachi,Data Science,,,,"Customer Service, Communication, Problem Solving, Data Entry and Documentation, Data Entry, Call Handling And Routing",https://www.rozee.pk/n-chase-up-call-centre-karachi-jobs-1875875,2026-09-25 12:51:19.347947
870,Data Entry Officer,Welcome Shipping Aids (Pvt.) Ltd.,Karachi,Data Science,,,,"Microsoft-Excel, Invoicing, maintenance-repair-and-operations-mro, pick-and-pack, customs-clearance",https://www.rozee.pk/data-entry-officer-karachi-jobs-1882805,2026-09-25 12:51:19.347947
871,Nutrition Officer,Qatar Charity,Multiple Cities,Data Science,,,,"Monitoring and Evaluation, Nutrition Program Design, •	Analytical and Problem-solving Skills, Excellent communication and interpersonal abilities, Public Health Principles, Social and Behavior Change Communication (SBCC), •	Fluency in English (written and spoken), •	Proficiency in MS Office (Excel, Word, PowerPoint), ERP Systems., •	Field Travel and Context Adaptability, •	Confidentiality and Data Protection, •	Commitment to safeguarding, gender equality, and inclusion, •	Willingness to travel frequently to remote project areas, •	Fluency in local language, Strong facilitation, training, and coaching skills, •	Ability to work in field-based, high-pressure environments, Community health systems knowledge, Maternal, newborn, and child health (MNCH), •	Familiarity with data/reporting tools is an asset., •	Basic understanding of Arabic (reading, writing, and speaking) is preferred.",https://www.rozee.pk/qatar-charity-nutrition-officer-jobs-1882900,2026-09-25 12:51:19.347947
872,Video editor and videographer (6pm-3am),Grey Solutions,Lahore,Data Science,,,,"Subtitling, Analytics, Motion-graphics, social-media, Thumbnail, Entrepreneurship, planning-and-design, visual-art-design, product-development-and-design, clubs-organizations, graphic-design, data-analytics, repurposing, davinci-resolve, video-blogs",https://www.rozee.pk/video-editor-and-videographer-6pm-3am-lahore-jobs-1882282,2026-09-25 12:51:19.347947
873,Officer Sales & Marketing,Midas Safety,Karachi,Data Science,,,,"Data Analysis, Textile, Logistics, BBA, Customer Relationship Management, Market Intelligence, Order Management, Commercial Acumen, Yarn, Logistics Knowledge, Market Research, Customer Service, Glove, Sales Forecasting, Communication, Marketing, Textile Product Knowledge, SAP, Sales Targets, Sales",https://www.rozee.pk/officer-sales-marketing-karachi-jobs-1881155,2026-09-25 12:51:19.347947
874,Management Trainee Officer – eCommerce,Scaleup Connect,Karachi,Data Science,,,,"Data Analysis, Customer Relationship Management, Product Listing, Keepa, Inventory Management, Market Research, Digital Marketing Strategies, eCommerce Operations Management, E-Commerce Integration, Order Management Systems, Online marketplace management, E-Commerce Platforms (e.g., Shopify, Magento)",https://www.rozee.pk/scaleup-connect-management-trainee-officer-%e2%80%93-ecommerce-jobs-1873966,2026-09-25 12:51:19.347947
875,Technical Designer - CAD & Layout Specialist - TJ / 1876743,Recruit AI,All Cities,Data Science,,,,"Time-management, streamline, Microsoft-Excel, Data-management, time-and-attendance, planning-and-design, visual-art-design, product-development-and-design, particulate-matter, artificial-intelligence, coronary-artery-disease-cad, computer-aided-design-cad, adobe-illustrator, limited-liability-company-llc, light-emitting-diodes-leds, financial-turnaround, product-lining",https://www.rozee.pk/technical-designer-cad-layout-specialist-tj-1876743-jobs-1881501,2026-09-25 12:51:19.347947
876,(Male - Gujranwala) Data Entry & Customer Support,MiniTAQ,Gujranwala,Data Science,,,,"eCommerce, Shopify, time-and-attendance, customer-support, shipment-visibility",https://www.rozee.pk/male-gujranwala-data-entry-customer-support-gujranwala-jobs-1879237,2026-09-25 12:51:19.347947
877,SALES EXECUTIVE,MIBD,Karachi,Data Science,,,,"Customer Relationship Management, Sales Presentations, Customer Data Management, Real Estate Knowledge, Negotiation, Time Management, Communication, Data Entry (Excel, Google Sheets)",https://www.rozee.pk/mibd-sales-executive-karachi-jobs-1876735,2026-09-25 12:51:19.347947
878,Assistant Manager – International Sales + Accounts Executive (Male/Female),Sonex Cookware,Gujranwala,Data Science,,,,"Competitive Analysis, Negotiation Skills, Data Management, Market Analysis, Accounting Basics, Invoicing and Payments, English Communication, Export Documentation, MS Excel, International Trade Compliance, ERP Software, Time Management, Global Market Research, International Sales Management, international sales strategy, Follow-up and coordination, CRM Software (e.g., Salesforce, HubSpot), Export Documentation and Compliance, Amazon marketplace experience, Global Market Analysis, Alibaba Platform Experience",https://www.rozee.pk/sonex-cookware-assistant-manager-international-sales-accounts-executive-malefemale-gujranwala-jobs-1880762,2026-09-25 12:51:19.347947
879,Sales Tax Data Entry Officer,Company Name is Confidential,Gujranwala,Data Science,,,,"Sales Tax Compliance, Accounting Software, Document Management, tax filing procedures, Sales Tax Calculation Software",https://www.rozee.pk/job/detail/1871735,2026-09-25 12:51:19.347947
1025,Business Developer,Datavalut Ai,All Cities,Artificial Intelligence,,,,"Presentation Skills, Customer Relationship Management, Sales Strategy, Objection Handling, Cold Email Outreach, Market Research, Lead Generation, Negotiation, CRM Software, Communication, Prospecting",https://www.rozee.pk/datavalut-ai-business-developer-jobs-1873323,2026-09-25 12:51:19.347947
880,SENIOR PRODUCT DESIGNER (UI/UX) — ENTERPRISE SaaS,Disrupt-X,All Cities,Data Science,,,,"Analytics, environment-health-and-safety-hsse, planning-and-design, visual-art-design, product-development-and-design, software-as-a-service-saas-based-accounting, software-as-a-service-saas, artificial-intelligence, user-interface-ui, user-experience-ux, mobile-app-user-experience, data-analytics, website-design, computerized-maintenance-management-system-cmms, enterprise-asset-management, asset-management, internet-of-things-iot, aws-iot, at-t-internet-of-things, smart-buildings",https://www.rozee.pk/senior-product-designer-uiux-%e2%80%94-enterprise-saas-jobs-1878197,2026-09-25 12:51:19.347947
881,Financial Analyst,Contour Software,Karachi,Data Science,,,,"Budgeting, Big-Data, Presentations, Health-care, accounts-receivable, testing-and-analysis, reporting-and-disclosure, adaptive-project-management-and-reporting, clubs-organizations, cash-flow, planning-and-forecasting, financial-forecasting, data-validation, financial-close, process-improvement, performance-indicator, financial-data, management-reporting, financial-close-process, cash-forecasting",https://www.rozee.pk/financial-analyst-karachi-jobs-1879285,2026-09-25 12:51:19.347947
882,Marketing Finance Intern,Usermaven,Islamabad,Data Science,,,,"Financial Analysis, Budgeting, Data Analysis, Data Integrity, Process Documentation, Cross-functional Collaboration, Performance Reporting, Marketing Finance, Spreadsheet Proficiency, Data Organization, Marketing Analytics, Excel, Marketing ROI analysis, Google Sheets, Marketing Attribution, Communication, Attention to Detail, Sales process understanding, Forecast Modeling, Campaign Costs",https://www.rozee.pk/marketing-finance-intern-islamabad-jobs-1881047,2026-09-25 12:51:19.347947
883,Credit Risk Analyst,EQ Enabling Qapital,All Cities,Data Science,,,,"Financial Analysis, Power BI, Pivot Tables, Data Validation, Credit Risk Assessment, Portfolio Monitoring, Data Reconciliation, Power Query, Organizational Skills, Problem Solving, VBA, Data Visualization, Advanced Excel, Clear written and spoken English, Analytical skills, Reporting Tools Development",https://www.rozee.pk/eq-enabling-qapital-credit-risk-analyst-all-cities-jobs-1872696,2026-09-25 12:51:19.347947
884,SALES & Marketing,Healthwire Pharmacy,Gujranwala,Data Science,,,,"Presentation Skills, Data Analysis, Sales Techniques, Customer Relationship Management (CRM), Excel Data Analysis, Digital Marketing, Negotiation, Customer Service, Time Management, Communication",https://www.rozee.pk/healthwire-pharmacy-sales-marketing-jobs-1879005,2026-09-25 12:51:19.347947
885,Data Entry - Commercial Contract - 9 Month Contact (0.5 to 3 Years Experience),S&P Global,Islamabad,Data Science,,,,,https://www.rozee.pk/data-entry-commercial-contract-9-month-contact-05-to-3-years-experience-islamabad-jobs-1878113,2026-09-25 12:51:19.347947
886,Knowledge Management Officer,MicroMerger (Pvt.) Ltd.,Islamabad,Data Science,,,,"Data Analysis, Communication Skills, Information Management, Reporting & Documentation, Stakeholder Coordination, Record Keeping, Data Visualization, Monitoring & Evaluation",https://www.rozee.pk/knowledge-management-officer-bnp-30-islamabad-jobs-1875922,2026-09-25 12:51:19.347947
887,App Development Intern,Data X Technologies,Islamabad,Data Science,,,,"Mobile Application Testing, API Integration, Cross-Platform Development, Version Control, Flutter, Mobile User Interface Design, Dart programming",https://www.rozee.pk/data-x-technologies-app-development-intern-islamabad-jobs-1872282,2026-09-25 12:51:19.347947
888,Admin,Karobaar Plus Plus,Karachi,Data Science,,,,"Records Management, Data Management Systems, Meeting Coordination, Office Administration, Organizational Skills, Time Management, Communication, Problem Solving, Document Management, Microsoft Excel, Data Entry",https://www.rozee.pk/karobaar-plus-plus-admin-jobs-1877095,2026-09-25 12:51:19.347947
889,Front Desk Officer,O F Logistix,Karachi,Data Science,,,,"Data Entry Software, Organization, Customer Service, Multitasking, Time Management, Communication, Email Management, Problem Solving, Data Entry, Microsoft Office",https://www.rozee.pk/o-f-logistix-front-desk-officer-karachi-jobs-1872464,2026-09-25 12:51:19.347947
890,Assistant Manager Payroll & HR Ops,Zameen.com,Lahore,Data Science,,,,"Commissions, Onboarding, Invoicing, Audits, compliance, reporting-and-disclosure, adaptive-project-management-and-reporting, health-insurance, clubs-organizations, billing-and-invoicing, payroll-management, master-data, data-governance, human-resources-management-system-hrms, employee-life-cycle, employee-management, benefits-administration, employee-data, custodian-bank, audit-readiness",https://www.rozee.pk/assistant-manager-payroll-hr-ops-lahore-jobs-1879795,2026-09-25 12:51:19.347947
891,Market Research Executive,Inventive Research Group,Lahore,Data Science,,,,"information-security, Onboarding, compliance, time-and-attendance, objectives-and-key-results, particulate-matter, information-technology, search-and-retrieval, cyber-intelligence, recruiting-career-management, marketing-research, market-research, business-intelligence, sales-navigator, linkedin-sales-navigator, google-surveys, search-engines, data-security, data-privacy-and-protection, data-protection",https://www.rozee.pk/market-research-executive-lahore-jobs-1879472,2026-09-25 12:51:19.347947
892,Credentialing Specialist,ebs ameri,Lahore,Data Science,,,,"Data-management, PECOS, Health-care, Remittances, compliance, maintenance-repair-and-operations-mro, training-certification, time-and-attendance, policies-and-practices, laws-and-regulations, state-local-municipal, healthcare-providers, credentialing-profiling, data-exchanges, drug-enforcement-administration-dea, check-processing, electronic-funds-transfer-eft, compliance-monitoring, medical-malpractice, electronic-data-interchange-edi",https://www.rozee.pk/credentialing-specialist-lahore-jobs-1882712,2026-09-25 12:51:19.347947
893,"Research Associate, Institute for Educational Development",Aga Khan University,Quetta,Data Science,,,,"Social Research, Qualitative Research, Performance Evaluation, Research Associate, Community Outreach, Educational Development, education sector, Field Data Collection, Stakeholder Engagement, Focus Group Discussions, Natural Sciences, Data Documentation, Balochistan, Social Sciences, Interpersonal Skills, Communication, Qualitative Data, Focus Group Facilitation, Educational Dynamics Analysis, Teacher Career Pathway",https://www.rozee.pk/research-associate-institute-for-educational-development-quetta-jobs-1878841,2026-09-25 12:51:19.347947
894,Manager Taxation (International),Utopia Fulfillment,Karachi,Data Science,,,,"Packaging, Invoicing, Audits, compliance, external-workforce, assessment-assessment-tools, reporting-and-disclosure, adaptive-project-management-and-reporting, indirect-tax, sales-tax, packaging-labeling, data-security, income-tax, data-privacy-and-protection, data-protection, plastic-packaging, value-added-tax-vat, goods-and-service-tax-gst, corporate-tax, tax-preparation",https://www.rozee.pk/manager-taxation-international-karachi-jobs-1878564,2026-09-25 12:51:19.347947
895,Sales Manager Internship,Jubilee Life Insurance Company Ltd.,Karachi,Data Science,,,,"Business Development, Data Management, Financial Services, Customer Relationship Management, Event Coordination, Recordkeeping, Product Presentation, Client Outreach, Sales Reporting, Task Prioritization, Initiative, Interpersonal Skills, Life Insurance, Communication, Microsoft Office, Integrity, Prospective Clients, Sales, Insurance Products, Follow-up coordination",https://www.rozee.pk/sales-manager-internship-karachi-jobs-1881167,2026-09-25 12:51:19.347947
896,E-Commerce Manager,Mys Group,Karachi,Data Science,,,,"Product Management, Data Analytics, Shopify, Google Ads, Daraz, Digital Marketing, Inventory Management, Google Workspace, Customer Service, Meta Ads, Time Management, Communication, Problem Solving, E-commerce platform management, Microsoft Office, Graphic Design Tools (Canva, Photoshop), Collaboration Tools (Slack, Zoom, Notion)",https://www.rozee.pk/mys-group-e-commerce-manager-karachi-jobs-1878988,2026-09-25 12:51:19.347947
897,Social Media Manager,Goldsgym Mina al Arab,Islamabad,Data Science,,,,"Subtitling, Analytics, Video-editing, Online, social-media, Lead-generation, Digital-Marketing, Photoshop, Canva, time-and-attendance, planning-and-design, visual-art-design, product-development-and-design, laws-and-regulations, job-descriptions, information-technology, data-analytics, media-management, brand-awareness, audience-engagement",https://www.rozee.pk/social-media-manager-islamabad-jobs-1878341,2026-09-25 12:51:19.347947
